Fecha;PM10;PM2-5;Velocidad;Precipitacion;Direccion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HT
3/09/2024 8:00;39,7;38;0;0;0;28,5;1,1;16,7;50,5096356;51,8;0;15,9;0;45
3/09/2024 9:00;46,9;41;0;0;0;44,9;0;8,7;40,58039099;36,9;0;18,9;0;38
3/09/2024 10:00;55,2;50;0;0;0;0;1;0;0;0;0;21,7;0;33
3/09/2024 11:00;52,6;47;0;0;0;61,2;0,8;0;0;0;0;23,1;0;30
3/09/2024 12:00;53,2;41;0;0;0;63,1;0,5;2,3;13,526797;11,7;0;24;0;28
3/09/2024 13:00;0;33;0;0;0;69,4;0,6;2,4;21,00970597;16,9;0;23,3;0;34
3/09/2024 14:00;39;36;0;0;0;68,9;0,7;2,7;24,89506256;20;0;22,8;0;38
3/09/2024 15:00;48,7;31;0;0;0;52,2;0,7;3;28,20481076;22,7;0;20,4;0;47
3/09/2024 16:00;63,6;32;0;0;0;53,7;0,7;4,2;23,88774789;20,8;0;20,6;0;48
3/09/2024 17:00;57,8;24;0;0;0;47,8;0,9;4,1;30,075538;25;0;20,6;0;49
3/09/2024 18:00;53,5;31;0;0;0;42,5;0,9;2,9;30,79504848;24,3;0;17,7;0;57
3/09/2024 19:00;55,1;32;0;0;0;41,1;1;1,7;34,53650297;25,6;0;16,9;0;60
3/09/2024 20:00;51,8;36;0;0;0;43;0,9;0,9;32,52187363;23,6;0;15,9;0;63
3/09/2024 21:00;48;42;0;0;0;37,9;1;1,1;37,27064279;26,9;0;15,8;0;63
3/09/2024 22:00;51,3;35;0;0;0;13,3;1,3;50,3;65,76325774;95,7;0;15,4;0;61
3/09/2024 23:00;82,2;78;0;0;0;19,7;0,9;2,8;38,99746794;29,9;0;15,1;0;60
4/09/2024 0:00;78,4;47;0;0;0;16,8;0,9;1,8;39,86088051;29,5;0;14,3;0;62
4/09/2024 1:00;71,5;46;0;0;0;23,5;0,7;1,2;31,65846106;23,2;0;13,9;0;64
4/09/2024 2:00;62,9;47;0;0;0;29,9;0,5;1;21,58531436;16;0;13,6;0;66
4/09/2024 3:00;60,7;52;0;0;0;31,9;0,5;0,6;19,28288083;14;0;13,5;0;66
4/09/2024 4:00;54,6;48;0;0;0;35,6;0,5;0,5;12,95118861;9,5;0;13,5;0;66
4/09/2024 5:00;54,1;43;0;0;0;23,9;0,5;1,7;24,46335627;18,7;0;13,1;0;68
4/09/2024 6:00;62,6;49;0;0;0;14,9;0,7;4,2;38,42185956;30,9;0;12,9;0;68
4/09/2024 7:00;58;58;0;0;0;12,8;0,9;10,6;42,30721614;40;0;13,9;0;65
4/09/2024 8:00;62,4;59;0;0;0;24,9;1;12,1;32,80967782;34,8;0;17,8;0;54
4/09/2024 9:00;53,6;51;0;0;0;44,3;0,7;7,3;27,34139819;26,3;0;20,5;0;47
4/09/2024 10:00;58,6;50;0;0;0;54,8;0,8;5,5;32,09016734;27,8;0;22,3;0;42
4/09/2024 11:00;59,9;51;0;0;0;52;0,6;3,6;25,18286675;21,2;0;23,2;0;38
4/09/2024 12:00;55,4;35;0;0;0;39;0,3;1,6;5,756083829;5,6;0;24,1;0;35
4/09/2024 13:00;41,4;26;0;0;0;38,7;0,3;1,5;5,180475446;5,1;0;25;0;34
4/09/2024 14:00;31,3;17;0;0;0;36,2;0,3;2,6;6,619496403;7,2;0;23,8;0;35
4/09/2024 15:00;31,8;22;0;0;0;36,6;0,3;1,7;5,899985924;5,8;0;23,8;0;36
4/09/2024 16:00;36,7;18;0;0;0;36;0,4;1,2;7,914615264;6,7;0;21,4;0;42
4/09/2024 17:00;28,7;19;0;0;0;35,2;0,4;1,9;7,05120269;6,8;0;22,5;0;37
4/09/2024 18:00;24,2;18;0;0;0;32,6;0,4;2,2;9,209734126;8,6;0;21;0;41
4/09/2024 19:00;20,3;16;0;0;0;35;0,4;1,6;9,06583203;7,9;0;17,7;0;54
4/09/2024 20:00;23,2;18;0;0;0;28,5;0,5;0,8;13,95850328;10,5;0;16,9;0;55
4/09/2024 21:00;22;22;0;0;0;24,7;0,6;2,6;16,40483891;14;0;15,7;0;61
4/09/2024 22:00;18,1;16;0;0;0;32,1;0,4;1,7;8,921929934;7,9;0;15,8;0;61
4/09/2024 23:00;16;16;0;0;0;33,3;0,4;0,6;8,202419456;6,3;0;15,5;0;62
5/09/2024 0:00;17,8;14;0;0;0;31,5;0,3;0,6;7,195104786;5,5;0;15,2;0;63
5/09/2024 1:00;18,3;15;0;0;0;32,9;0,3;0,3;4,317062871;3,3;0;14,8;0;64
5/09/2024 2:00;14,4;14;0;0;0;31,8;0,3;0,2;4,892671254;3,6;0;14,6;0;65
5/09/2024 3:00;11;9;0;0;0;34,1;0,4;0,4;3,741454489;3,1;0;14,5;0;65
5/09/2024 4:00;14;14;0;0;0;32,4;0,4;0,3;3,597552393;2,8;0;14,3;0;66
5/09/2024 5:00;17;14;0;0;0;30,3;0,4;0,3;5,468279637;4,1;0;14,1;0;65
5/09/2024 6:00;14,3;9;0;0;0;25,2;0,5;3,1;12,80728652;12;0;14,1;0;64
5/09/2024 7:00;16;16;0;0;0;15,6;0,7;8,3;26,19018142;26,5;0;14,5;0;62
5/09/2024 8:00;16;16;0;0;0;29,4;0,4;3,4;11,36826556;11,3;0;18,3;0;50
5/09/2024 9:00;14,8;7;0;0;0;33,9;0,3;3;6,619496403;7,5;0;20,1;0;46
5/09/2024 10:00;11,8;6;0;0;0;34,5;0,3;2,1;4,604867063;5,4;0;21;0;43
5/09/2024 11:00;12;7;0;0;0;33;0,3;2,9;5,756083829;6,9;0;19,4;0;47
5/09/2024 12:00;14,7;6;0;0;0;34,5;0,2;2,4;4,460964967;5,5;0;21,4;0;41
5/09/2024 13:00;19,5;7;0;0;0;34,4;0,3;2,5;5,756083829;6,5;0;22,1;0;37
5/09/2024 14:00;22,8;9;0;0;0;32,8;0,3;2,8;7,482908977;8;0;22,3;0;35
5/09/2024 15:00;19,9;9;0;0;0;30,7;0,3;4,3;8,634125743;10,3;0;23,9;0;32
5/09/2024 16:00;32,9;5;0;0;0;31,1;0,3;3,6;7,914615264;9,1;0;22,1;0;36
5/09/2024 17:00;27,6;6;0;0;0;30,3;0,3;3;9,497538317;9,6;0;21;0;37
5/09/2024 18:00;19,8;7;0;0;0;27,6;0,3;1,9;10,93655927;9,6;0;18,8;0;42
5/09/2024 19:00;13,8;9;0;0;0;27,3;0,2;0,7;8,346321551;6,5;0;16,2;0;50
5/09/2024 20:00;14,9;11;0;0;0;25,3;0,3;0,3;8,05851736;5,9;0;15,1;0;56
5/09/2024 21:00;13;13;0;0;0;23;0,3;0,7;10,0731467;7,7;0;15,2;0;56
5/09/2024 22:00;11,6;8;0;0;0;20,1;0,4;2,7;14,10240538;12,5;0;15,6;0;56
5/09/2024 23:00;11;11;0;0;0;28,6;0,3;1,3;7,05120269;6,2;0;15,2;0;59
6/09/2024 0:00;7,5;7;0;0;0;35,3;0,2;0,2;3,597552393;2,7;0;15;0;59
6/09/2024 1:00;6,3;5;0;0;0;35,3;0,2;0,1;3,165846106;2,4;0;14,4;0;58
6/09/2024 2:00;6,5;5;0;0;0;32,6;0,3;0;4,173160776;2,8;0;13,5;0;61
6/09/2024 3:00;14;9;0;0;0;25,1;0,3;0;10,64875508;7,4;0;13;0;66
6/09/2024 4:00;11,8;10;0;0;0;24;0,3;0,2;11,94387394;8,5;0;12,9;0;66
6/09/2024 5:00;11,5;11;0;0;0;17,7;0,3;1,4;21,44141226;16,3;0;12,2;0;67
6/09/2024 6:00;16;16;0;0;0;21,1;0,5;3,4;26,47798561;21,8;0;13,4;0;60
6/09/2024 7:00;0;22;0;0;0;10,5;1,2;38,7;40,4364889;66,8;0;15;0;57
6/09/2024 8:00;27,4;27;0;0;0;4,9;1,5;51;48,78281045;84,8;0;15;0;59
6/09/2024 9:00;34,2;32;0;0;0;17,3;1;21,9;40,2925868;49,9;0;17,5;0;51
6/09/2024 10:00;45,7;26;0;0;0;25,2;0,7;75,9;48,49500626;109,8;0;20;0;42
6/09/2024 11:00;44,9;28;0;0;0;28,6;0,6;50,3;41,44380357;79,3;0;21,1;0;40
6/09/2024 12:00;40,9;15;0;0;0;36;0,5;3,6;11,51216766;11,6;0;20,3;0;45
6/09/2024 13:00;41,5;14;0;0,2;0;30,3;0,5;5,6;17,69995777;17,9;0;18,2;0;57
6/09/2024 14:00;42,7;7;0;0;0;36,1;0,3;3,7;8,921929934;9,9;0;19,9;0;46
6/09/2024 15:00;33,6;7;0;0;0;35,3;0,4;4,2;12,51948233;12,9;0;22;0;40
6/09/2024 16:00;24,4;10;0;0;0;35,5;0,4;3,6;10,36095089;10,8;0;21,1;0;40
6/09/2024 17:00;20,7;7;0;0;0;35,5;0,4;5,4;12,66338442;14,2;0;20,3;0;38
6/09/2024 18:00;16,1;5;0;0;0;25,3;0,7;11,5;23,16823741;27,6;0;17,9;0;44
6/09/2024 19:00;18,4;11;0;0;0;5,6;1,1;16,6;46,19257272;48,6;0;16;0;55
6/09/2024 20:00;22;22;0;0;0;4,5;1;13,5;47,19988739;46,3;0;14,7;0;59
6/09/2024 21:00;22;22;0;0;0;8,4;0,9;11,7;41,73160776;40,7;0;14,3;0;59
6/09/2024 22:00;29,1;17;0;0;0;2,8;0,9;11,5;47,91939787;44,8;0;13,3;0;63
6/09/2024 23:00;26,1;22;0;0;0;1,2;1;21,5;49,21451673;55,7;0;13,2;0;64
7/09/2024 0:00;21;21;0;0;0;3,2;0,9;17,9;44,89745386;49,1;0;13,4;0;63
7/09/2024 1:00;28,1;12;0;0;0;0,6;1,1;34,7;43,89013919;65,2;0;13,2;0;66
7/09/2024 2:00;30,2;26;0;0;0;2;0,7;16,4;41,44380357;45,1;0;11,9;0;69
7/09/2024 3:00;30,3;17;0;0;0;0,6;0,8;28,6;42,16331404;58;0;11,8;0;72
7/09/2024 4:00;31,8;14;0;0;0;4,8;0,5;5,9;32,09016734;28,2;0;12,1;0;72
7/09/2024 5:00;29,2;23;0;0;0;2,8;0,5;5,5;34,10479668;29,2;0;11,6;0;73
7/09/2024 6:00;28,8;15;0;0;0;0,4;0,7;35,7;38,42185956;62,4;0;11,2;0;74
7/09/2024 7:00;24;21;0;0;0;1,5;1;50,5;39,42917423;77,9;0;12,1;0;72
7/09/2024 8:00;30;24;0;0;0;7,6;1;37,3;40,86819518;65,6;0;15,1;0;60
7/09/2024 9:00;36,5;35;0;0;0;9,3;1,5;49,2;58,71205505;90;0;17;0;55
7/09/2024 10:00;52,8;42;0;0;0;25,7;1,1;22,2;52,66816703;58,8;0;19,3;0;47
7/09/2024 11:00;55,1;35;0;0;0;38,5;0,6;11,5;24,89506256;28,8;0;22,1;0;40
7/09/2024 12:00;41,8;13;0;0;0;38,3;0,4;6,4;10,93655927;14;0;20,7;0;40
7/09/2024 13:00;29,2;8;0;0;0;37;0,4;5;10,36095089;12,2;0;21,6;0;41
7/09/2024 14:00;28,5;9;0;0;0;35,5;0,4;4;9,353636221;10,5;0;20,7;0;42
7/09/2024 15:00;23,4;6;0;0;0;38,7;0,3;2,3;7,195104786;7,3;0;21,8;0;41
7/09/2024 16:00;19,6;7;0;0;0;38;0,4;3,5;10,2170488;10,6;0;21,2;0;42
7/09/2024 17:00;18,7;7;0;0;0;34,6;0,4;5,1;12,08777604;13,5;0;19,2;0;47
7/09/2024 18:00;17,1;9;0;0;0;28,7;0,6;6,8;17,12434939;18,7;0;17,7;0;51
7/09/2024 19:00;15,1;10;0;0;0;23,2;0,6;4,3;22,30482484;19,7;0;16,1;0;56
7/09/2024 20:00;14;14;0;0;0;24,7;0,6;3,5;21,00970597;18,1;0;15,5;0;60
7/09/2024 21:00;0;17;0;0;0;30,4;0,4;1,1;12,51948233;9,8;0;15,7;0;60
7/09/2024 22:00;19,1;10;0;0;0;28,5;0,4;1,4;13,09509071;10,5;0;15,2;0;62
7/09/2024 23:00;16,3;8;0;0;0;29,3;0,4;0;11,94387394;8,3;0;15;0;61
8/09/2024 0:00;14,6;11;0;0;0;30,3;0,3;0,2;10,0731467;7,2;0;15;0;59
8/09/2024 1:00;11,4;11;0;0;0;30;0,3;0,2;10,64875508;7,6;0;14;0;64
8/09/2024 2:00;10,7;7;0;0;0;31,7;0,3;0,5;8,634125743;6,5;0;13,6;0;62
8/09/2024 3:00;8,4;7;0;0;0;39,3;0,2;0,2;3,597552393;2,7;0;13,4;0;59
8/09/2024 4:00;7;7;0;0;0;36;0,3;0,1;8,202419456;5,7;0;13;0;59
8/09/2024 5:00;0;11;0;0;0;33,8;0,4;0,4;8,921929934;6,7;0;12,6;0;62
8/09/2024 6:00;12;12;0;0;0;36,5;0,4;0,7;6,763398499;5,4;0;13,6;0;59
8/09/2024 7:00;10,7;8;0;0;0;34,1;0,4;1,3;9,497538317;7,9;0;14,1;0;58
8/09/2024 8:00;9;9;0;0;0;33,6;0,3;1,8;10,79265718;9,3;0;15,5;0;55
8/09/2024 9:00;11,2;8;0;0;0;36,8;0,3;1,6;8,921929934;7,8;0;16;0;54
8/09/2024 10:00;11,6;10;0;0;0;39,3;0,3;2,5;7,914615264;8;0;17;0;52
8/09/2024 11:00;11,4;8;0;0;0;40,4;0,3;1,7;7,195104786;6,8;0;18,2;0;49
8/09/2024 12:00;13,4;7;0;0;0;37,2;0,4;2,7;9,209734126;9,1;0;18,7;0;49
8/09/2024 13:00;11,1;5;0;0;0;36,4;0,4;2,7;9,929244604;9,6;0;19,6;0;46
8/09/2024 14:00;16,7;11;0;0;0;38;0,3;2;5,612181733;5,9;0;19,5;0;46
8/09/2024 15:00;14,4;11;0;0;0;35,5;0,3;2,4;5,612181733;6,3;0;19,7;0;44
8/09/2024 16:00;15,1;8;0;0;0;36,2;0,3;1,5;4,748769159;4,8;0;21,1;0;39
8/09/2024 17:00;14,9;9;0;0;0;37,8;0,3;1,6;5,899985924;5,7;0;19,7;0;41
8/09/2024 18:00;11,4;6;0;0;0;35,3;0,3;0,6;7,626811073;5,9;0;17,8;0;48
8/09/2024 19:00;10,8;6;0;0;0;30,2;0,4;1;11,65606975;9,1;0;16,1;0;54
8/09/2024 20:00;8,9;7;0;0;0;30,1;0,4;0,7;9,641440413;7,4;0;15,7;0;56
8/09/2024 21:00;11,8;11;0;0;0;30;0,3;0,8;8,778027839;6,9;0;15,4;0;59
8/09/2024 22:00;11;11;0;0;0;28,2;0,4;0,4;10,36095089;7,5;0;14,7;0;61
8/09/2024 23:00;9;9;0;0;0;31,3;0,3;0,1;7,195104786;5,1;0;15;0;60
9/09/2024 0:00;7,5;7;0;0;0;33,7;0,2;0;2,446335627;1,7;0;15;0;59
9/09/2024 1:00;9;9;0;0;0;32,1;0,2;0;3,453650297;2,3;0;14,9;0;59
9/09/2024 2:00;10;10;0;0;0;32,5;0,2;0;2,590237723;1,7;0;14,8;0;59
9/09/2024 3:00;6;6;0;0;0;21,3;0,2;1;11,65606975;9,1;0;14;0;64
9/09/2024 4:00;9,5;5;0;0;0;30,6;0,3;0,2;5,180475446;3,8;0;13,9;0;63
9/09/2024 5:00;8,9;7;0;0;0;33,8;0,2;0,8;4,317062871;3,9;0;13,7;0;60
9/09/2024 6:00;13,9;9;0;0;0;21,5;0,4;26,7;36,26332812;51,4;0;13,2;0;59
9/09/2024 7:00;14;14;0;0;0;24,4;0,3;4,2;20,86580388;18,6;0;13,8;0;57
9/09/2024 8:00;13,7;9;0;0;0;34,2;0,3;3,4;11,94387394;11,7;0;17,1;0;45
9/09/2024 9:00;15,4;10;0;0;0;37,2;0;3;8,202419456;8,7;0;17,8;0;42
9/09/2024 10:00;13;0;0;0;0;0;0,2;0;0;0;0;19,4;0;37
9/09/2024 11:00;12,5;0;0;0;0;43,8;0,2;3,4;9,06583203;9,8;0;22;0;30
9/09/2024 12:00;16,7;3;0;0;0;46,6;0,2;2,5;7,05120269;7,4;0;22,6;0;27
9/09/2024 13:00;13,9;6;0;0;0;47,5;0,2;2,4;6,763398499;7;0;23;0;27
9/09/2024 14:00;10,8;4;0;0;0;48,2;0,2;2;7,05120269;6,9;0;22,5;0;28
9/09/2024 15:00;18,7;4;0;0;0;48;0,2;2,3;9,497538317;8,8;0;21,8;0;28
9/09/2024 16:00;16,9;8;0;0;0;45,6;0,3;2,3;12,51948233;11;0;20,6;0;31
9/09/2024 17:00;21,1;12;0;0;0;42;0,3;4,5;17,69995777;16,7;0;19,8;0;32
9/09/2024 18:00;19,9;11;0;0;0;37,9;0,3;6;19,57068502;19,5;0;17,6;0;37
9/09/2024 19:00;25,9;17;0;0;0;29,8;0,3;4;20,72190178;18,4;0;15,6;0;44
9/09/2024 20:00;24,9;11;0;0;0;24,4;0,4;6,1;25,75847513;24,1;0;14,7;0;52
9/09/2024 21:00;26,2;9;0;0;0;25,4;0,4;1,7;22,16092274;17,1;0;14,7;0;51
9/09/2024 22:00;20,9;6;0;0;0;28,4;0,3;0,6;18,27556616;13,3;0;14,9;0;53
9/09/2024 23:00;16,6;8;0;0,1;0;35;0,3;0,5;11,22436347;8,2;0;13,9;0;62
10/09/2024 0:00;20,3;10;0;0,2;0;29,1;0,3;0,4;12,08777604;8,8;0;12,3;0;74
10/09/2024 1:00;17,3;6;0;0,4;0;27,1;0,3;0,5;15,68532843;11,5;0;12,3;0;72
10/09/2024 2:00;13;4;0;0,2;0;23,7;0,3;0,6;18,27556616;13,2;0;11,3;0;79
10/09/2024 3:00;16,7;5;0;0;0;21,2;0,3;0;21,00970597;14,6;0;11,5;0;79
10/09/2024 4:00;13,7;10;0;0,3;0;20,4;0,3;0,2;18,27556616;12,9;0;11,6;0;80
10/09/2024 5:00;10;6;0;0,3;0;17,8;0,3;0,9;16,8365452;12,6;0;11,3;0;82
10/09/2024 6:00;10,8;5;0;0,1;0;4,3;0,4;10,9;35,39991555;35,6;0;11,3;0;83
10/09/2024 7:00;10;10;0;0;0;1,3;0,9;49;37,84625117;75,3;0;11,7;0;82
10/09/2024 8:00;16,7;0;0;0;0;7,1;1,1;33;37,55844698;59,1;0;14;0;74
10/09/2024 9:00;24,8;0;0;0;0;12,1;0,9;21,5;36,55113231;46,9;0;15,8;0;65
10/09/2024 10:00;30;17;0;0,2;0;10,1;0,9;22,9;41,15599937;51,5;0;15,2;0;69
10/09/2024 11:00;31,4;18;0;0;0;22;0,7;16,5;31,94626525;38,7;0;16,9;0;63
10/09/2024 12:00;24,6;17;0;0;0;32,1;0,3;5,1;12,08777604;13,5;0;21,2;0;45
10/09/2024 13:00;18,3;7;0;0;0;29,4;0,3;4,6;10,36095089;11,8;0;20,3;0;46
10/09/2024 14:00;16,8;4;0;0;0;29,3;0,3;5,7;10,50485299;13;0;21;0;43
10/09/2024 15:00;13,4;4;0;0;0;27,1;0,3;7,2;10,79265718;14,7;0;19,8;0;47
10/09/2024 16:00;10,3;7;0;0;0;29,8;0,2;3,6;7,05120269;8,5;0;21,4;0;43
10/09/2024 17:00;11,8;4;0;0;0;25,5;0,3;7,5;13,3828949;16,8;0;19,4;0;48
10/09/2024 18:00;9,6;4;0;0;0;19,6;0,4;7;17,12434939;18,9;0;17,4;0;54
10/09/2024 19:00;12;7;0;0;0;16,3;0,5;4,9;21,87311855;20,1;0;15,9;0;58
10/09/2024 20:00;9,8;6;0;0;0;16,1;0,4;3,4;21,58531436;18,4;0;15,4;0;59
10/09/2024 21:00;14,2;4;0;0;0;18,6;0,4;5,9;17,84385987;18,3;0;15,2;0;63
10/09/2024 22:00;11,6;8;0;0;0;19,6;0,4;2,8;15,39752424;13,4;0;15,1;0;63
10/09/2024 23:00;14,7;9;0;0;0;19,7;0,3;1,3;14,10240538;11,1;0;14,8;0;65
11/09/2024 0:00;15,7;7;0;0;0;14,2;0,3;1,7;16,26093682;13,1;0;13,2;0;70
11/09/2024 1:00;12,2;7;0;0;0;2,9;0,4;5,6;29,78773381;26,3;0;12,2;0;73
11/09/2024 2:00;16,6;12;0;0;0;1,2;0,4;9;29,06822333;29,2;0;11,4;0;76
11/09/2024 3:00;15,9;10;0;0;0;1,8;0,3;5,1;27,62920238;24,4;0;10,7;0;79
11/09/2024 4:00;15;15;0;0;0;1,6;0,3;5,9;27,48530028;25,1;0;10,3;0;79
11/09/2024 5:00;24,7;13;0;0;0;1;0,4;19,6;27,77310447;38,9;0;10,4;0;79
11/09/2024 6:00;20,8;17;0;0;0;0,9;1;112,3;38,27795746;139;0;10;0;80
11/09/2024 7:00;67,8;54;0;0;0;1,1;1,2;107;32,09016734;129,2;0;12;0;74
11/09/2024 8:00;76,3;32;0;0;0;5,4;1,3;70,9;38,42185956;97,6;0;16,4;0;60
11/09/2024 9:00;65,9;29;0;0;0;16,3;0,7;26,7;30,3633422;47,7;0;18,5;0;51
11/09/2024 10:00;48,4;19;0;0;0;29;0,4;7,7;19,42678292;21,2;0;20,6;0;43
11/09/2024 11:00;45,5;19;0;0;0;30,2;0,5;10,2;27,48530028;29,3;0;22;0;39
11/09/2024 12:00;35,4;14;0;0;0;31,3;0,2;3,8;8,202419456;9,5;0;23,4;0;33
11/09/2024 13:00;30,1;12;0;0;0;32,2;0,2;3,8;7,05120269;8,7;0;22,7;0;33
11/09/2024 14:00;29,6;7;0;0;0;29;0,2;3,6;9,785342509;10,4;0;21,2;0;38
11/09/2024 15:00;22,7;4;0;0;0;27,4;0,3;4,9;14,10240538;14,8;0;20,7;0;39
11/09/2024 16:00;17;4;0;0;0;21,1;0,3;4,3;18,85117454;17,4;0;17,7;0;49
11/09/2024 17:00;14,9;3;0;0;0;14,2;0,6;10,3;31,94626525;32,6;0;16,8;0;55
11/09/2024 18:00;12,1;8;0;0;0;11,1;0,8;15;34,96820926;39,3;0;17;0;51
11/09/2024 19:00;18,5;11;0;0;0;12;0,9;16,9;30,65114639;38,2;0;15,3;0;59
11/09/2024 20:00;19,1;8;0;0;0;13,5;0,5;8,7;26,47798561;27;0;14,7;0;59
11/09/2024 21:00;23,3;9;0;0;0;6;0,8;9,2;33,81699249;32,7;0;14,1;0;62
11/09/2024 22:00;18,7;10;0;0;0;7,1;0,7;8,4;30,79504848;29,9;0;13,4;0;65
11/09/2024 23:00;24,5;6;0;0;0;4,2;0,7;8,6;32,23406944;31,1;0;12,6;0;67
12/09/2024 0:00;21,1;9;0;0;0;0,6;0,9;29,8;36,26332812;54,9;0;12;0;70
12/09/2024 1:00;17;15;0;0;0;1,5;0,6;18,6;33,96089459;42,2;0;12;0;72
12/09/2024 2:00;23,1;11;0;0;0;3,5;0,4;3,4;29,06822333;23,6;0;11,7;0;73
12/09/2024 3:00;18,9;11;0;0;0;2;0,3;6,1;30,50724429;27,3;0;12,2;0;71
12/09/2024 4:00;15,1;11;0;0;0;2;0,4;11,7;30,3633422;32,8;0;12,2;0;71
12/09/2024 5:00;17,6;11;0;0;0;0,3;0,5;23,7;31,37065687;45,4;0;11,5;0;74
12/09/2024 6:00;24,2;18;0;0;0;0,5;1;119,3;40,2925868;147,4;0;11,1;0;76
12/09/2024 7:00;29,3;25;0;0;0;1,2;1,5;112;40,72429309;140,3;0;12,9;0;71
12/09/2024 8:00;36,1;30;0;0;0;11,8;1,1;31,4;33,24138411;54,5;0;17;0;56
12/09/2024 9:00;35,8;18;0;0;0;17,7;0,9;26,9;36,11942602;51,9;0;19,7;0;47
12/09/2024 10:00;36,2;10;0;0;0;31,4;0,3;4,3;10,2170488;11,3;0;19,7;0;45
12/09/2024 11:00;28,1;8;0;0;0;32,5;0,3;4,9;9,209734126;11,3;0;20,9;0;42
12/09/2024 12:00;21,7;6;0;0;0;34,5;0,3;4;6,619496403;8,6;0;21,6;0;39
12/09/2024 13:00;16,5;10;0;0;0;33,8;0,3;3;6,763398499;7,6;0;22,2;0;37
12/09/2024 14:00;28,3;12;0;0;0;30,8;0,3;3,8;9,353636221;10,4;0;21,3;0;39
12/09/2024 15:00;23,7;8;0;0;0;29,1;0,3;3,4;10,2170488;10,5;0;19,1;0;45
12/09/2024 16:00;17,6;7;0;0;0;35,4;0,3;4,8;11,08046137;12,6;0;21,3;0;39
12/09/2024 17:00;13,4;9;0;0;0;35,6;0,3;4,1;12,95118861;13,1;0;20,9;0;39
12/09/2024 18:00;11;11;0;0;0;28,7;0,4;10,6;20,72190178;25,1;0;18,3;0;46
12/09/2024 19:00;33,7;16;0;0;0;33,3;0,4;3,8;20,1462934;17,9;0;17;0;51
12/09/2024 20:00;27,9;8;0;0;0;26,9;0,5;5,3;24,89506256;22,6;0;16;0;55
12/09/2024 21:00;26,1;10;0;0;0;27;0,5;4;23,5999437;20,4;0;15,8;0;57
12/09/2024 22:00;28,6;11;0;0;0;42,4;0,3;1,5;11,51216766;9,4;0;14,9;0;60
12/09/2024 23:00;21,8;4;0;0;0;44,1;0,3;1,1;10,50485299;8,4;0;14,4;0;62
13/09/2024 0:00;18,8;6;0;0;0;43,1;0,3;0,8;9,785342509;7,7;0;13,9;0;65
13/09/2024 1:00;14,8;5;0;0;0;48,7;0,2;0,3;7,482908977;5,5;0;13,9;0;64
13/09/2024 2:00;11,5;3;0;0;0;43,4;0,3;0,1;9,209734126;6,6;0;14;0;64
13/09/2024 3:00;8,8;4;0;0;0;39,6;0,2;0,1;10,2170488;7,2;0;14,2;0;64
13/09/2024 4:00;6,8;6;0;0;0;36,5;0,3;0,3;10,0731467;7,3;0;14;0;65
13/09/2024 5:00;10;10;0;0;0;11,1;0,5;12,3;39,86088051;40,1;0;14;0;67
13/09/2024 6:00;0;21;0;0;0;1,5;0,9;67,4;56,12181733;106,4;0;13,6;0;69
13/09/2024 7:00;42,6;31;0;0;0;2,3;1,1;56,9;50,65353769;91,9;0;13,8;0;69
13/09/2024 8:00;40,7;29;0;0;0;5;1,5;55;54,53889428;92,9;0;16;0;61
13/09/2024 9:00;44,8;26;0;0;0;23,4;0,7;20,9;30,50724429;42,1;0;19,1;0;44
13/09/2024 10:00;34,8;8;0;0;0;33,3;0,3;5,2;8,05851736;10,8;0;21,2;0;30
13/09/2024 11:00;31,6;6;0;0;0;35,4;0,2;2,4;5,324377541;6,2;0;22;0;29
13/09/2024 12:00;26,4;3;0;0;0;34,4;0,2;3;5,756083829;7;0;22,6;0;31
13/09/2024 13:00;26,9;5;0;0;0;35,1;0,3;4;8,490223647;9,9;0;24;0;28
13/09/2024 14:00;22,2;6;0;0;0;36,3;0,3;3,6;8,490223647;9,5;0;24,4;0;27
13/09/2024 15:00;16,8;4;0;0;0;35,6;0,3;4,1;10,36095089;11,3;0;23,2;0;29
13/09/2024 16:00;13,9;2;0;0;0;35,1;0,3;3,9;11,51216766;11,9;0;22,4;0;29
13/09/2024 17:00;10,7;4;0;0;0;30,3;0,3;7;16,54874101;18,5;0;19,6;0;39
13/09/2024 18:00;12,8;8;0;0;0;24,8;0,5;10,7;24,60725837;27,9;0;17,6;0;46
13/09/2024 19:00;29,1;21;0;0;0;27,5;0,5;4,4;20,2901955;18,5;0;17;0;49
13/09/2024 20:00;25,3;8;0;0;0;28,6;0,4;4,9;20,43409759;19;0;16,2;0;51
13/09/2024 21:00;32,9;5;0;0;0;16,2;0,6;5,4;30,075538;26,3;0;15,5;0;60
13/09/2024 22:00;29,8;10;0;0;0;15,9;0,6;3,7;31,94626525;25,9;0;15,3;0;55
13/09/2024 23:00;24,1;8;0;0;0;7,4;0,8;10,8;42,73892243;40,6;0;15,1;0;56
14/09/2024 0:00;28,7;13;0;0;0;16,6;0,5;3,2;26,7657898;21,9;0;15;0;57
14/09/2024 1:00;22,5;15;0;0;0;20,1;0,4;1,1;21,44141226;15,9;0;14,9;0;57
14/09/2024 2:00;20,2;9;0;0;0;25,4;0,3;0,3;12,51948233;9;0;14,6;0;56
14/09/2024 3:00;15,3;7;0;0;0;24,7;0,3;0,4;12,37558023;9;0;13,5;0;60
